Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
SafeDictionary,2,4,1,0,4,55,4,0,0,0,0,2
AssemblyExtensions,0,1,0,0,1,24,4,0,0,0,0,0
TypeExtensions,1,3,0,0,1,157,5,0,0,0,1,1
TinyIoCResolutionException,1,2,0,0,2,10,2,0,0,0,0,1
TinyIoCRegistrationTypeException,1,2,0,0,2,10,2,0,0,0,0,0
TinyIoCRegistrationException,2,4,0,0,4,17,4,0,0,0.5,0,0
TinyIoCWeakReferenceException,1,2,0,0,2,10,2,0,0,0,0,0
TinyIoCConstructorResolutionException,1,4,0,0,4,16,4,0,0,0.5,0,0
TinyIoCAutoRegistrationException,1,3,0,0,2,16,3,0,0,0.33,0,1
NamedParameterOverloads,1,3,1,0,3,22,3,0,0,0,0,1
UnregisteredResolutionActions,0,0,0,0,0,20,0,0,0,0,0,2
NamedResolutionFailureActions,0,0,0,0,0,5,0,0,0,0,0,2
ResolveOptions,6,0,6,0,0,69,0,0,0,0,2,2
TinyIoCContainer,5,116,1,0,86,2481,185,0,0,0.97,7,1
ReverseTypeExtender,0,10,0,0,10,43,10,0,0,0,0,0
TinyIoCServiceLocator,1,12,0,0,11,77,13,0,0,0.5,2,0
