Method,LOC,CC,PC
BundleConfig:RegisterBundles,16,1,1
FilterConfig:RegisterGlobalFilters,3,1,1
RouteConfig:RegisterRoutes,8,1,1
Startup:ConfigureAuth,43,1,1
Startup:Configuration,3,1,1
MvcApplication:Application_Start,6,1,0
ApplicationUserManager:ApplicationUserManager,2,1,1
ApplicationUserManager:Create,43,2,2
ApplicationRoleManager:ApplicationRoleManager,2,1,1
ApplicationRoleManager:Create,4,1,2
EmailService:SendAsync,4,1,1
SmsService:SendAsync,4,1,1
ApplicationSignInManager:ApplicationSignInManager,1,1,2
ApplicationSignInManager:CreateUserIdentityAsync,3,1,1
ApplicationSignInManager:Create,3,1,2
ApplicationUser:GenerateUserIdentityAsync,6,1,1
ApplicationDbContext:ApplicationDbContext,2,1,1
ApplicationDbContext:Create,5,1,0
AccountController:AccountController,2,1,0
AccountController:AccountController,4,1,2
AccountController:Login,4,1,1
AccountController:Login,22,3,2
AccountController:VerifyCode,13,3,2
AccountController:VerifyCode,18,3,1
AccountController:Register,3,1,0
AccountController:Register,18,3,1
AccountController:ConfirmEmail,8,2,2
AccountController:ForgotPassword,3,1,0
AccountController:ForgotPassword,18,3,1
AccountController:ForgotPasswordConfirmation,3,1,0
AccountController:ResetPassword,3,1,1
AccountController:ResetPassword,19,4,1
AccountController:ResetPasswordConfirmation,3,1,0
AccountController:ExternalLogin,4,1,2
AccountController:SendCode,10,2,1
AccountController:SendCode,12,3,1
AccountController:ExternalLoginCallback,24,3,1
AccountController:ExternalLoginConfirmation,29,6,2
AccountController:LogOff,4,1,0
AccountController:ExternalLoginFailure,3,1,0
AccountController:AddErrors,6,2,1
AccountController:RedirectToLocal,7,2,1
ChallengeResult:ChallengeResult,2,1,2
ChallengeResult:ChallengeResult,5,1,3
ChallengeResult:ExecuteResult,8,2,1
HomeController:Index,3,1,0
HomeController:About,4,1,0
HomeController:Contact,4,1,0
ManageController:ManageController,2,1,0
ManageController:ManageController,3,1,1
ManageController:Index,19,1,1
ManageController:RemoveLogin,5,1,0
ManageController:RemoveLogin,18,3,2
ManageController:AddPhoneNumber,3,1,0
ManageController:AddPhoneNumber,18,3,1
ManageController:RememberBrowser,5,1,0
ManageController:ForgetBrowser,4,1,0
ManageController:EnableTFA,9,2,0
ManageController:DisableTFA,9,2,0
ManageController:VerifyPhoneNumber,7,1,1
ManageController:VerifyPhoneNumber,19,4,1
ManageController:RemovePhoneNumber,13,3,0
ManageController:ChangePassword,3,1,0
ManageController:ChangePassword,18,4,1
ManageController:SetPassword,3,1,0
ManageController:SetPassword,18,4,1
ManageController:ManageLogins,19,2,1
ManageController:LinkLogin,4,1,1
ManageController:LinkLoginCallback,9,2,0
ManageController:SignInAsync,4,1,2
ManageController:AddErrors,6,2,1
ManageController:HasPassword,8,2,0
ManageController:HasPhoneNumber,8,2,0
RolesAdminController:RolesAdminController,2,1,0
RolesAdminController:RolesAdminController,4,1,2
RolesAdminController:Index,3,1,0
RolesAdminController:Details,20,4,1
RolesAdminController:Create,3,1,0
RolesAdminController:Create,14,3,1
RolesAdminController:Edit,13,3,1
RolesAdminController:Edit,10,2,1
RolesAdminController:Delete,12,3,1
RolesAdminController:DeleteConfirmed,30,6,2
UsersAdminController:UsersAdminController,2,1,0
UsersAdminController:UsersAdminController,4,1,2
UsersAdminController:Index,3,1,0
UsersAdminController:Details,9,2,1
UsersAdminController:Create,5,1,0
UsersAdminController:Create,30,5,2
UsersAdminController:Edit,23,3,1
UsersAdminController:Edit,29,5,2
UsersAdminController:Delete,12,3,1
UsersAdminController:DeleteConfirmed,22,5,1
