Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,HtmlTags,HtmlTags.Conventions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: HtmlTags.Conventions' HtmlTags.Conventions.Elements,HtmlTags.Conventions.BuilderSet' HtmlTags.Conventions.ElementCategoryExpression' HtmlTags.Conventions.ElementGenerator<T>' HtmlTags.Conventions.ElementActionExpression' HtmlTags.Conventions.Elements.AccessorDef' HtmlTags.Conventions.Elements.AccessorOverrideElementBuilderPolicy
Cyclic Dependency,HtmlTags,HtmlTags.Conventions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: HtmlTags.Conventions' HtmlTags.Conventions.Elements' HtmlTags.Conventions.Elements.Builders,HtmlTags.Conventions.BuilderSet' HtmlTags.Conventions.ElementCategoryExpression' HtmlTags.Conventions.ElementGenerator<T>' HtmlTags.Conventions.ElementActionExpression' HtmlTags.Conventions.Elements.AccessorDef' HtmlTags.Conventions.Elements.AccessorOverrideElementBuilderPolicy' HtmlTags.Conventions.Elements.Builders.AddClassForAttributeModifier<T>' HtmlTags.Conventions.Elements.Builders.AddIdModifier' HtmlTags.Conventions.Elements.Builders.ConditionalElementBuilder' HtmlTags.Conventions.Elements.Builders.DefaultLabelBuilder
Cyclic Dependency,HtmlTags,HtmlTags.Conventions.Elements,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: HtmlTags.Conventions.Elements' HtmlTags.Conventions' HtmlTags.Conventions.Elements.Builders' HtmlTags.Conventions,HtmlTags.Conventions.Elements.AccessorDef' HtmlTags.Conventions.Elements.AccessorOverrideElementBuilderPolicy' HtmlTags.Conventions.BuilderSet' HtmlTags.Conventions.ElementCategoryExpression' HtmlTags.Conventions.ElementGenerator<T>' HtmlTags.Conventions.ElementActionExpression' HtmlTags.Conventions.Elements.Builders.AddClassForAttributeModifier<T>' HtmlTags.Conventions.Elements.Builders.AddIdModifier' HtmlTags.Conventions.Elements.Builders.ConditionalElementBuilder' HtmlTags.Conventions.Elements.Builders.DefaultLabelBuilder
Cyclic Dependency,HtmlTags,HtmlTags.Conventions.Elements,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: HtmlTags.Conventions.Elements' HtmlTags.Conventions.Elements.Builders' HtmlTags.Conventions' HtmlTags.Conventions.Elements.Builders' HtmlTags.Conventions,HtmlTags.Conventions.Elements.AccessorDef' HtmlTags.Conventions.Elements.AccessorOverrideElementBuilderPolicy' HtmlTags.Conventions.Elements.Builders.AddClassForAttributeModifier<T>' HtmlTags.Conventions.Elements.Builders.AddIdModifier' HtmlTags.Conventions.Elements.Builders.ConditionalElementBuilder' HtmlTags.Conventions.Elements.Builders.DefaultLabelBuilder' HtmlTags.Conventions.BuilderSet' HtmlTags.Conventions.ElementCategoryExpression' HtmlTags.Conventions.ElementGenerator<T>' HtmlTags.Conventions.ElementActionExpression
Cyclic Dependency,HtmlTags,HtmlTags.Conventions.Elements.Builders,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: HtmlTags.Conventions.Elements.Builders' HtmlTags.Conventions,HtmlTags.Conventions.Elements.Builders.AddClassForAttributeModifier<T>' HtmlTags.Conventions.Elements.Builders.AddIdModifier' HtmlTags.Conventions.Elements.Builders.ConditionalElementBuilder' HtmlTags.Conventions.Elements.Builders.DefaultLabelBuilder' HtmlTags.Conventions.BuilderSet' HtmlTags.Conventions.ElementCategoryExpression' HtmlTags.Conventions.ElementGenerator<T>' HtmlTags.Conventions.ElementActionExpression
Unstable Dependency,HtmlTags,HtmlTags.Conventions,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): HtmlTags.Conventions.Elements' HtmlTags.Conventions.Elements.Builders,HtmlTags.Conventions.IElementNamingConvention' HtmlTags.Conventions.IElementBuilder' HtmlTags.Conventions.IElementBuilderPolicy' HtmlTags.Conventions.IElementModifier' HtmlTags.Conventions.ConditionalElementBuilder' HtmlTags.Conventions.LambdaElementBuilder' HtmlTags.Conventions.ConditionalElementModifier' HtmlTags.Conventions.LambdaElementModifier
God Component,HtmlTags,HtmlTags.Conventions,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 30,HtmlTags.Conventions.TagConstants
Feature Concentration,HtmlTags,HtmlTags,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BrTag' HtmlTag' HtmlAttribute' ITagSource' LinkTag' LiteralTag' LiteralTagExtensions' NoTag' SelectTag' TableTag' TableRowTag' TagList' TextboxTag' CheckboxTag' CssClassNameValidator' DivTag' DLTag' FormTag' HiddenTag' HtmlDocument]' [Cache<TKey'TValue>]' [EnumerableExtensions]' [HtmlTagExtensions]' [SharedExtensions]' [StringExtensions]' [TypeExtensions]. LCC (Lack of Component Cohesion) = 0.27,HtmlTags.SharedExtensions' HtmlTags.StringExtensions' HtmlTags.TypeExtensions
Feature Concentration,HtmlTags,HtmlTags.Conventions.Elements,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AccessorDef]' [AccessorOverrideElementBuilderPolicy' IElementBuilder' IElementBuilderPolicy' ElementTagBuilder' IElementTagOverride' ElementTagOverride<T>]' [DefaultElementNamingConvention' IElementNamingConvention' DotNotationElementNamingConvention]' [ElementConstants]' [IElementGenerator]' [IElementModifier]. LCC (Lack of Component Cohesion) = 0.46,HtmlTags.Conventions.Elements.DefaultElementNamingConvention' HtmlTags.Conventions.Elements.IElementNamingConvention' HtmlTags.Conventions.Elements.DotNotationElementNamingConvention' HtmlTags.Conventions.Elements.AccessorDef' HtmlTags.Conventions.Elements.ElementConstants' HtmlTags.Conventions.Elements.IElementGenerator' HtmlTags.Conventions.Elements.IElementModifier
Feature Concentration,HtmlTags,HtmlTags.Conventions.Elements.Builders,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AddClassForAttributeModifier<T>]' [AddClassModifier]' [AddIdModifier]' [AddNameModifier]' [CheckboxBuilder]' [ConditionalElementBuilder]' [ConditionalElementModifier]' [DefaultLabelBuilder]' [LambdaElementBuilder]' [LambdaElementModifier]' [SpanDisplayBuilder]' [TextboxBuilder]. LCC (Lack of Component Cohesion) = 1,HtmlTags.Conventions.Elements.Builders.AddClassModifier' HtmlTags.Conventions.Elements.Builders.AddIdModifier' HtmlTags.Conventions.Elements.Builders.AddNameModifier' HtmlTags.Conventions.Elements.Builders.CheckboxBuilder' HtmlTags.Conventions.Elements.Builders.ConditionalElementBuilder' HtmlTags.Conventions.Elements.Builders.ConditionalElementModifier' HtmlTags.Conventions.Elements.Builders.DefaultLabelBuilder' HtmlTags.Conventions.Elements.Builders.LambdaElementBuilder' HtmlTags.Conventions.Elements.Builders.LambdaElementModifier' HtmlTags.Conventions.Elements.Builders.SpanDisplayBuilder' HtmlTags.Conventions.Elements.Builders.TextboxBuilder
