Project,Namespace,Ca types,Ce types
Z.EntityFramework.Classic.Effort.NetStandard20,Effort.DataLoaders,Effort.Internal.Caching.CachingTableDataLoaderStore' Effort.Internal.DbManagement.DbContainer' Effort.Internal.DbManagement.DbContainerParameters' Effort.Internal.Caching.DataLoaderConfigurationKey' Effort.DbConnectionFactory' Effort.EntityConnectionFactory' Effort.Provider.EffortConnectionStringBuilder' Effort.Provider.EffortConnection' Effort.ObjectContextFactory' Effort.Internal.Caching.DataLoaderConfigurationLatch' Effort.DataLoaders.Internal.IFileProvider' Effort.DataLoaders.Internal.FileSystemFileReference' Effort.DataLoaders.Internal.ResourceFileReference' Effort.DataLoaders.Internal.FileSystemFileProvider' Effort.DataLoaders.Internal.InvalidFileProvider' Effort.DataLoaders.Internal.ResourceFileProvider,
Z.EntityFramework.Classic.Effort.NetStandard20,Effort.DataLoaders.Internal,Effort.DataLoaders.FileSource,
Z.EntityFramework.Classic.Effort.NetStandard20,Effort,Effort.DataLoaders.EntityTableDataLoaderFactory' Effort.Provider.EffortProviderManifest,
Z.EntityFramework.Classic.Effort.NetStandard20,Effort.Exceptions,Effort.Internal.DbManagement.Schema.DbTableInfo' Effort.Internal.DbManagement.DbContainer' Effort.Internal.DbManagement.DbExtensions' Effort.Internal.Common.DatabaseReflectionHelper' Effort.Provider.EffortProviderConfiguration,
Z.EntityFramework.Classic.Effort.NetStandard20,Effort.Internal.Caching,Effort.DataLoaders.ICachingTableDataLoaderStore' Effort.DataLoaders.CachingTableDataLoaderStoreProxy' Effort.DataLoaders.CachingTableDataLoaderFactory' Effort.Internal.TypeGeneration.DataRowFactory' Effort.DataLoaders.DataLoaderConfigurationLatchProxy' Effort.Provider.EffortProviderServices' Effort.Provider.EffortConnection' Effort.Provider.EffortCommand' Effort.Internal.DbManagement.DbContainer' Effort.EntityConnectionFactory' Effort.ObjectContextFactory,
Z.EntityFramework.Classic.Effort.NetStandard20,Effort.Internal.CommandActions,Effort.Provider.EffortConnection' Effort.Provider.EffortEntityCommand,
Z.EntityFramework.Classic.Effort.NetStandard20,Effort.Internal.Common,Effort.DataLoaders.EntityTableDataLoader' Effort.Internal.CommandActions.InsertCommandAction' Effort.Internal.CommandActions.QueryCommandAction' Effort.Internal.CommandActions.DeleteCommandAction' Effort.Internal.CommandActions.UpdateCommandAction' Effort.Internal.DbManagement.DbContainer' Effort.Internal.DbManagement.Schema.DynamicBareSchema' Effort.Internal.DbManagement.Engine.Services.DataRowKeyInfoHelper' Effort.Internal.DbManagement.Schema.DbTableInfo' Effort.Internal.DbCommandTreeTransformation.MethodInfoGroup' Effort.Internal.DbCommandTreeTransformation.LinqMethodProvider' Effort.Provider.EffortDataReader' Effort.Internal.CommandActions.DbCommandActionHelper' Effort.EntityConnectionFactory' Effort.Internal.StorageSchema.ProviderInformation' Effort.Internal.DbManagement.DbMethodProvider' Effort.Internal.DbCommandTreeTransformation.Functions.GuidFunctions' Effort.Internal.TypeGeneration.DataRowFactory' Effort.Internal.DbManagement.Schema.Configuration.RelationConfiguration' Effort.Internal.DbManagement.Schema.KeyInfoHelper' Effort.ObjectContextFactory' Effort.Internal.DbCommandTreeTransformation.CanonicalFunctionMapper' Effort.Internal.DbCommandTreeTransformation.Functions.DecimalFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.IntegerFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DoubleFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.TimeFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.StringFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DateTimeFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DateTimeOffsetFunctions' Effort.Internal.DbManagement.Schema.Constraints.ConstraintFactories' Effort.Internal.DbManagement.Schema.Configuration.NotNullConfiguration' Effort.Internal.DbManagement.DbExtensions' Effort.Internal.DbManagement.Engine.Modifiers.SumTransformerVisitor' Effort.Internal.DbCommandTreeTransformation.LinqMethodExpressionBuilder' Effort.Provider.EffortProviderManifest,
Z.EntityFramework.Classic.Effort.NetStandard20,Effort.Internal.Common.XmlProcessing,Effort.Internal.StorageSchema.StorageSchemaV1Modifier' Effort.Internal.StorageSchema.StorageSchemaV2Modifier' Effort.Internal.StorageSchema.StorageSchemaV3Modifier' Effort.Internal.StorageSchema.ProviderManifestTokenAttributeModifier' Effort.Internal.StorageSchema.FunctionTypeAttributeModifier' Effort.Internal.StorageSchema.PropertyTypeAttributeModifier' Effort.Internal.StorageSchema.ProviderAttributeModifier' Effort.Internal.StorageSchema.ProviderAttributeSelector' Effort.Internal.StorageSchema.ProviderManifestTokenAttributeSelector' Effort.Internal.StorageSchema.ReturnTypeAttributeSelector' Effort.Internal.StorageSchema.TypeAttributeSelector' Effort.Internal.StorageSchema.CommonPropertyElementModifier' Effort.Internal.StorageSchema.ModificationFunctionMappingModifier' Effort.Internal.StorageSchema.UniversalStorageSchemaModifier' Effort.Internal.StorageSchema.FunctionReturnRowTypePropertyElementSelector' Effort.Internal.StorageSchema.EntityTypePropertyElementSelector' Effort.Internal.StorageSchema.FunctionElementSelector' Effort.Internal.StorageSchema.FunctionParameterElementSelector' Effort.Internal.StorageSchema.ProviderParser' Effort.Internal.StorageSchema.ModificationContextHelper' Effort.Internal.Common.MetadataWorkspaceHelper,
Z.EntityFramework.Classic.Effort.NetStandard20,Effort.Internal.Csv,Effort.DataLoaders.CsvTableDataLoader,
Z.EntityFramework.Classic.Effort.NetStandard20,Effort.Internal.DbCommandTreeTransformation,Effort.Internal.DbCommandTreeTransformation.Functions.GuidFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.IntegerFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DecimalFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DoubleFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DateTimeOffsetFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.TimeFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.StringFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DateTimeFunctions' Effort.Internal.DbManagement.DbMethodProvider' Effort.Internal.DbManagement.DbContainer' Effort.Internal.CommandActions.DbCommandActionHelper' Effort.Internal.DbManagement.Engine.Modifiers.SumTransformerVisitor' Effort.Internal.DbManagement.Engine.Modifiers.ExcrescentSingleResultCleanserVisitor' Effort.Internal.CommandActions.QueryCommandAction' Effort.Internal.CommandActions.InsertCommandAction' Effort.Internal.CommandActions.UpdateCommandAction,
