Project,Namespace,Ca types,Ce types
Effort.Net45,Effort.DataLoaders,Effort.Internal.Caching.CachingTableDataLoaderStore' Effort.Internal.DbManagement.DbContainer' Effort.Internal.DbManagement.DbContainerParameters' Effort.DbConnectionFactory' Effort.Internal.Caching.DataLoaderConfigurationKey' Effort.Provider.EffortConnectionStringBuilder' Effort.EntityConnectionFactory' Effort.Provider.EffortConnection' Effort.ObjectContextFactory' Effort.Internal.Caching.DataLoaderConfigurationLatch' Effort.DataLoaders.Internal.IFileProvider' Effort.DataLoaders.Internal.FileSystemFileProvider' Effort.DataLoaders.Internal.InvalidFileProvider' Effort.DataLoaders.Internal.ResourceFileProvider' Effort.DataLoaders.Internal.FileSystemFileReference' Effort.DataLoaders.Internal.ResourceFileReference,
Effort.Net45,Effort.DataLoaders.Internal,Effort.DataLoaders.FileSource,
Effort.Net45,Effort,,
Effort.Net45,Effort.Exceptions,Effort.Internal.DbManagement.Schema.DbTableInfo' Effort.Provider.EffortProviderConfiguration' Effort.Internal.DbManagement.DbExtensions' Effort.Internal.Common.DatabaseReflectionHelper' Effort.Internal.DbManagement.DbContainer,
Effort.Net45,Effort.Internal.Caching,Effort.DataLoaders.CachingTableDataLoaderStoreProxy' Effort.DataLoaders.ICachingTableDataLoaderStore' Effort.DataLoaders.CachingTableDataLoaderFactory' Effort.Internal.TypeGeneration.DataRowFactory' Effort.DataLoaders.DataLoaderConfigurationLatchProxy' Effort.Provider.EffortProviderServices' Effort.Provider.EffortConnection' Effort.Provider.EffortCommand' Effort.Internal.DbManagement.DbContainer' Effort.EntityConnectionFactory' Effort.ObjectContextFactory,
Effort.Net45,Effort.Internal.CommandActions,Effort.Provider.EffortEntityCommand,
Effort.Net45,Effort.Internal.Common,Effort.DataLoaders.EntityTableDataLoader' Effort.Internal.CommandActions.QueryCommandAction' Effort.Internal.CommandActions.InsertCommandAction' Effort.Internal.CommandActions.DeleteCommandAction' Effort.Internal.CommandActions.UpdateCommandAction' Effort.Internal.DbManagement.DbContainer' Effort.Internal.DbManagement.Schema.DynamicBareSchema' Effort.Internal.DbManagement.Engine.Services.DataRowKeyInfoHelper' Effort.Internal.DbManagement.Schema.DbTableInfo' Effort.Internal.DbCommandTreeTransformation.MethodInfoGroup' Effort.Internal.DbCommandTreeTransformation.LinqMethodProvider' Effort.Provider.EffortDataReader' Effort.Internal.CommandActions.DbCommandActionHelper' Effort.EntityConnectionFactory' Effort.Internal.StorageSchema.ProviderInformation' Effort.Internal.DbCommandTreeTransformation.Functions.GuidFunctions' Effort.Internal.DbManagement.DbMethodProvider' Effort.Internal.DbCommandTreeTransformation.CanonicalFunctionMapper' Effort.ObjectContextFactory' Effort.Internal.TypeGeneration.DataRowFactory' Effort.Internal.DbManagement.Schema.KeyInfoHelper' Effort.Internal.DbManagement.Schema.Configuration.RelationConfiguration' Effort.Internal.DbCommandTreeTransformation.Functions.IntegerFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DecimalFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DoubleFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.TimeFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.StringFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DateTimeOffsetFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DateTimeFunctions' Effort.Internal.DbManagement.Schema.Constraints.ConstraintFactories' Effort.Internal.DbManagement.DbExtensions' Effort.Internal.DbManagement.Schema.Configuration.NotNullConfiguration' Effort.Internal.DbManagement.Engine.Modifiers.SumTransformerVisitor' Effort.Internal.DbCommandTreeTransformation.LinqMethodExpressionBuilder' Effort.Provider.EffortProviderManifest,
Effort.Net45,Effort.Internal.Common.XmlProcessing,Effort.Internal.StorageSchema.StorageSchemaV2Modifier' Effort.Internal.StorageSchema.StorageSchemaV1Modifier' Effort.Internal.StorageSchema.StorageSchemaV3Modifier' Effort.Internal.StorageSchema.ProviderAttributeModifier' Effort.Internal.StorageSchema.FunctionTypeAttributeModifier' Effort.Internal.StorageSchema.ProviderManifestTokenAttributeModifier' Effort.Internal.StorageSchema.PropertyTypeAttributeModifier' Effort.Internal.StorageSchema.TypeAttributeSelector' Effort.Internal.StorageSchema.ProviderManifestTokenAttributeSelector' Effort.Internal.StorageSchema.ReturnTypeAttributeSelector' Effort.Internal.StorageSchema.ProviderAttributeSelector' Effort.Internal.StorageSchema.ModificationFunctionMappingModifier' Effort.Internal.StorageSchema.CommonPropertyElementModifier' Effort.Internal.StorageSchema.UniversalStorageSchemaModifier' Effort.Internal.StorageSchema.FunctionReturnRowTypePropertyElementSelector' Effort.Internal.StorageSchema.FunctionElementSelector' Effort.Internal.StorageSchema.EntityTypePropertyElementSelector' Effort.Internal.StorageSchema.FunctionParameterElementSelector' Effort.Internal.StorageSchema.ProviderParser' Effort.Internal.StorageSchema.ModificationContextHelper' Effort.Internal.Common.MetadataWorkspaceHelper,
Effort.Net45,Effort.Internal.Csv,Effort.DataLoaders.CsvTableDataLoader,
Effort.Net45,Effort.Internal.DbCommandTreeTransformation,Effort.Internal.DbCommandTreeTransformation.Functions.GuidFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DateTimeFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.IntegerFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DecimalFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DoubleFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.TimeFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.StringFunctions' Effort.Internal.DbCommandTreeTransformation.Functions.DateTimeOffsetFunctions' Effort.Internal.DbManagement.DbMethodProvider' Effort.Internal.DbManagement.DbContainer' Effort.Internal.CommandActions.DbCommandActionHelper' Effort.Internal.DbManagement.Engine.Modifiers.SumTransformerVisitor' Effort.Internal.DbManagement.Engine.Modifiers.ExcrescentSingleResultCleanserVisitor' Effort.Internal.CommandActions.QueryCommandAction' Effort.Internal.CommandActions.UpdateCommandAction' Effort.Internal.CommandActions.InsertCommandAction,
