Method,LOC,CC,PC
CommonsLoggingLogSystem:Init,2,1,1
CommonsLoggingLogSystem:LogVelocityMessage,16,2,2
VelocityEngineFactory:CreateVelocityEngine,36,8,0
VelocityEngineFactory:LoadDefaultProperties,6,1,1
VelocityEngineFactory:NewVelocityEngine,3,1,0
VelocityEngineFactory:InitVelocityResourceLoader,28,3,3
VelocityEngineFactory:InitSpringResourceLoader,8,1,3
VelocityEngineFactory:PostProcessVelocityEngine,2,1,1
VelocityEngineFactory:FillProperties,15,2,3
VelocityEngineFactoryObject:GetObject,3,1,0
VelocityEngineFactoryObject:AfterPropertiesSet,3,1,0
VelocityEngineUtils:MergeTemplate,10,1,5
VelocityEngineUtils:MergeTemplateIntoString,5,1,4
SpringResourceLoader:Init,25,6,1
SpringResourceLoader:GetResourceStream,22,3,1
SpringResourceLoader:IsSourceModified,3,1,1
SpringResourceLoader:GetLastModified,3,1,1
TemplateNamespaceParser:TemplateNamespaceParser,3,1,0
TemplateNamespaceParser:TemplateNamespaceParser,2,1,0
TemplateNamespaceParser:ParseElement,9,2,2
TemplateNamespaceParser:ParseTemplateDefinition,8,2,2
TemplateNamespaceParser:ParseNVelocityEngine,24,5,2
TemplateNamespaceParser:ParseChildDefinitions,16,4,3
TemplateNamespaceParser:ParseResourceLoader,31,3,3
TemplateNamespaceParser:AppendResourceLoaderGlobalProperties,7,1,4
TemplateNamespaceParser:AppendResourceLoaderGlobalProperty,5,2,4
TemplateNamespaceParser:AppendFileLoaderProperties,10,2,2
TemplateNamespaceParser:AppendAssemblyLoaderProperties,9,2,2
TemplateNamespaceParser:AppendResourceLoaderPaths,8,2,2
TemplateNamespaceParser:AppendCustomLoaderProperties,10,1,2
TemplateNamespaceParser:ParseNVelocityProperties,7,2,3
TemplateNamespaceParser:GetTypeName,7,2,1
TemplateNamespaceParser:getResourceLoaderProperty,4,1,2
TemplateNamespaceParser:SelectNodes,6,1,2
TemplateNamespaceParser:GetNamespacePrefix,3,1,1
